"","learn","x","agelfted","sex","datyear"
"2024",9.58188183764743,64,15,"male",84
"2027",7.87103647245475,48,16,"female",84
"2031",8.27046366746217,50,16,"male",84
"2032",9.0676194516483,65,15,"male",84
"2033",6.90771530015565,62,16,"female",84
"2036",9.25041070907276,62,19,"female",84
"2037",9.36872096030097,52,15,"male",84
"2041",8.87472216509898,50,15,"male",84
"2042",8.30422764846911,57,16,"female",84
"2048",8.89758932542882,50,15,"male",84
"2049",7.18520518826721,45,14,"female",84
"2051",9.27244716689001,62,21,"male",84
"2053",9.27693299537937,65,21,"male",84
"2055",9.48794784218155,63,17,"male",84
"2056",8.88182518298049,57,16,"female",84
"2061",8.93320515466992,39,14,"male",84
"2062",4.24391333692392,35,14,"female",84
"2063",8.88391747120797,40,14,"male",84
"2067",7.63561296533889,42,14,"female",84
"2073",9.47270463644367,63,17,"male",84
"2081",8.46627030539272,53,15,"female",84
"2082",8.75165170516906,62,15,"male",84
"2083",8.69947470834611,63,15,"female",84
"2095",9.72193687041693,51,30,"male",84
"2101",9.38509668184295,63,22,"female",84
"2111",7.29587071563341,49,15,"female",84
"2117",7.23365758540232,62,15,"female",84
"2119",6.93894387249978,54,16,"female",84
"2122",8.50627787851606,65,15,"male",84
"2124",9.57385227143831,48,15,"male",84
"2127",7.08977680297778,62,16,"female",84
"2128",9.99575128198859,46,20,"male",84
"2129",9.22598531783586,61,15,"male",84
"2130",6.98523475847786,63,15,"female",84
"2134",8.80327398250104,53,15,"male",84
"2135",7.58249406980579,54,15,"female",84
"2137",8.96414313681584,63,30,"female",84
"2144",9.50296224984163,62,21,"male",84
"2145",10.3734674388242,60,18,"male",84
"2153",8.70776068612033,60,15,"male",84
"2154",7.35244110024358,62,16,"female",84
"2158",8.76342807395385,62,16,"male",84
"2170",9.15689735905914,42,26,"male",84
"2174",10.3889793826131,54,18,"male",84
"2178",9.01649343365021,43,14,"male",84
"2183",8.05685790710601,60,15,"female",84
"2184",9.47270463644367,45,16,"male",84
"2185",7.35244110024358,44,14,"female",84
"2187",8.65236026950341,40,14,"male",84
"2189",9.39262188890605,63,14,"male",84
"2190",8.05949116436497,55,16,"female",84
"2192",9.61580014152843,44,16,"male",84
"2197",8.84706655484883,52,15,"male",84
"2198",8.30641290149683,55,15,"female",84
"2201",7.49971102978417,50,15,"female",84
"2205",8.88794540047647,43,14,"male",84
"2216",9.24956108512946,65,17,"female",84
"2218",7.996222941393,40,16,"female",84
"2221",7.31300706681311,52,17,"female",84
"2225",7.4895909083733,61,17,"female",84
"2229",8.08705009463421,55,15,"female",84
"2231",4.31588679548955,64,14,"female",84
"2238",8.64259160081057,35,14,"male",84
"2240",8.42858053305963,59,15,"male",84
"2241",8.15489104655914,57,15,"female",84
"2260",9.77971861951129,65,22,"male",84
"2263",9.35859485288962,64,15,"male",84
"2265",8.77947744967851,51,16,"male",84
"2266",2.98365970390281,46,14,"female",84
"2267",10.2127926732412,62,21,"male",84
"2268",8.85161764358323,47,14,"male",84
"2269",8.29997207028078,48,15,"female",84
"2281",9.04781202147815,64,15,"male",84
"2283",9.58621185041342,65,17,"male",84
"2287",8.91219844696001,39,14,"male",84
"2290",9.08704215563169,54,16,"male",84
"2291",8.34630998993405,57,15,"female",84
"2295",8.61468281269349,63,15,"male",84
"2302",9.50598465586557,43,16,"male",84
"2307",9.44714063506456,51,25,"male",84
"2308",9.00474692969739,52,20,"female",84
"2309",8.76082303639606,65,14,"male",84
"2311",10.0383820294109,48,17,"male",84
"2312",9.11950931582549,53,21,"female",84
"2314",9.38840957348643,44,14,"male",84
"2315",6.94697599213542,48,14,"female",84
"2321",8.54918787082753,39,14,"male",84
"2322",8.55441192071653,41,14,"female",84
"2323",9.02033653028911,65,15,"male",84
"2324",8.12563098847706,56,15,"female",84
"2325",9.72193687041693,56,21,"male",84
"2328",8.96187901267768,58,15,"male",84
"2329",6.0794753964842,61,18,"female",84
"2330",8.88182518298049,52,15,"male",84
"2332",7.90594303787999,43,14,"female",84
"2338",8.47953290079522,46,14,"male",84
"2339",7.71754704358884,56,15,"female",84
"2342",9.2103003321121,50,17,"male",84
"2343",7.6008624807156,42,17,"male",84
"2346",6.99576615630485,35,16,"female",84
"2350",8.22818758723262,41,14,"male",84
"2353",10.0640627240425,41,23,"male",84
"2354",8.96440911255916,53,15,"male",84
"2356",9.23900555221062,40,15,"female",84
"2361",8.24307207249171,58,15,"male",84
"2363",8.51559191004926,41,14,"male",84
"2366",8.71341765337918,60,15,"male",84
"2367",7.41697962138115,58,15,"female",84
"2374",9.02215843445941,51,15,"male",84
"2377",9.19826779074191,46,14,"male",84
"2378",7.73543335249969,47,14,"female",84
"2383",9.23042922515632,41,14,"male",84
"2385",9.12694135459756,40,13,"male",84
"2395",8.60938576796228,46,14,"male",84
"2396",8.35991224305752,47,14,"female",84
"2398",7.31300706681311,41,25,"female",84
"2401",8.5080636554547,41,14,"female",84
"2403",9.47270463644367,46,14,"male",84
"2404",7.91186638668997,56,15,"female",84
"2412",9.12172771361958,45,14,"male",84
"2413",8.33875525546989,53,15,"female",84
"2432",8.60272480384674,52,15,"male",84
"2436",7.82390195751236,65,15,"male",84
"2438",9.35283939393351,39,28,"female",84
"2443",9.11950931582549,44,33,"female",84
"2444",6.90563303349422,60,15,"male",84
"2451",8.10244109831036,43,22,"female",84
"2459",8.55551346549182,46,14,"female",84
"2462",8.92928693255525,63,15,"male",84
"2467",8.94845599234554,45,14,"male",84
"2468",8.63504020072071,51,15,"female",84
"2471",8.84654295537325,50,14,"male",84
"2472",7.92153563213355,52,15,"female",84
"2477",9.02647997552559,61,15,"male",84
"2478",7.35244110024358,63,15,"female",84
"2485",8.6376251461422,39,14,"male",84
"2487",8.33327035325531,58,15,"male",84
"2490",8.51715315155215,59,16,"female",84
"2492",6.28338756823438,43,16,"female",84
"2494",6.97750518806256,61,15,"female",84
"2505",9.25881808034234,60,24,"female",84
"2512",8.88701175910744,45,14,"male",84
"2513",8.01426961369403,46,14,"female",84
"2514",9.14929864658258,56,30,"male",84
"2515",8.32700074024171,61,17,"female",84
"2516",8.67863153729377,45,14,"male",84
"2518",7.17011954344963,45,14,"female",84
"2522",8.92265296096848,51,17,"female",84
"2526",7.50315732300639,55,16,"female",84
"2531",8.66750795207511,62,19,"female",84
"2533",9.5473667240203,63,17,"male",84
"2534",8.80327398250104,62,20,"male",84
"2535",6.7990558620588,59,14,"female",84
"2537",7.17011954344963,38,14,"female",84
"2552",9.16948918188,46,18,"male",84
"2554",8.73873546136347,61,15,"male",84
"2555",9.07103228167271,62,16,"male",84
"2558",9.28729029108866,36,14,"male",84
"2559",8.26873183211774,39,14,"female",84
"2561",8.65906076186723,46,14,"male",84
"2562",9.15908922308208,49,15,"female",84
"2564",6.68431169486962,57,21,"female",84
"2565",8.44604086805973,54,15,"male",84
"2574",9.04781202147815,41,14,"male",84
"2580",9.53748062656625,65,22,"male",84
"2582",9.08962703399086,60,15,"male",84
"2587",9.12648905355612,64,16,"male",84
"2590",8.66974258987652,57,16,"male",84
"2592",8.75870144945928,44,16,"female",84
"2605",8.80233600752744,59,15,"male",84
"2608",7.47760424319759,61,15,"female",84
"2610",9.20873909060921,54,15,"male",84
"2611",8.82521894708781,53,15,"female",84
"2615",9.29257268791848,43,15,"female",84
"2616",9.06629903212102,50,32,"male",84
"2617",9.04542323359501,53,27,"female",84
"2618",9.35387609500144,58,14,"male",84
"2627",10.190524934798,61,17,"male",84
"2630",9.0543365927568,35,14,"male",84
"2631",7.45830146278707,37,14,"female",84
"2632",8.77755545321306,55,15,"male",84
"2635",8.66974258987652,48,15,"male",84
"2642",3.21727450682145,63,16,"female",84
"2643",8.33327035325531,36,16,"male",84
"2646",9.06947703226998,58,18,"female",84
"2652",8.92500755608817,61,15,"male",84
"2653",7.75790620835175,64,15,"female",84
"2654",9.4235143922529,55,15,"male",84
"2655",7.63385355968177,59,15,"female",84
"2658",9.21175538599647,49,15,"male",84
"2659",8.26833173706635,51,15,"female",84
"2661",8.66553734169101,42,16,"male",84
"2662",8.49389997519043,45,20,"female",84
"2664",8.95874076771281,40,16,"male",84
"2666",8.99711741909603,64,16,"male",84
"2673",9.34487126493379,58,15,"male",84
"2679",9.56688689946675,54,21,"male",84
"2681",9.2983512492989,62,16,"male",84
"2685",9.21739938280598,58,18,"male",84
"2686",8.37140879985892,62,21,"female",84
"2687",9.09068260647864,59,17,"male",84
"2690",9.35872931182207,59,15,"male",84
"2692",8.26859848488604,41,18,"male",84
"2693",4.0910056481984,64,22,"female",84
"2696",9.16948918188,51,16,"male",84
"2697",7.9585769038139,63,15,"female",84
"2702",9.15084515364737,59,15,"male",84
"2704",8.5762165318657,64,16,"female",84
"2705",8.33201952434477,54,15,"female",84
"2711",7.48638905906524,51,21,"female",84
"2712",8.56567089978239,52,15,"male",84
"2713",7.88951906222544,54,15,"female",84
"2717",7.6677383351612,49,16,"female",84
"2724",7.1234471116384,64,15,"female",84
"2725",9.63387067929783,51,15,"male",84
"2726",7.53919722554062,52,15,"female",84
"2728",8.758129539169,58,15,"male",84
"2729",8.45105338891169,64,15,"female",84
"2731",8.86749506769767,50,15,"male",84
"2732",8.00857841944141,51,15,"female",84
"2739",7.53476265703754,60,15,"male",84
"2741",9.2320079297044,49,15,"male",84
"2746",9.16383974789434,54,15,"male",84
"2747",8.51548773404395,59,18,"female",84
"2748",8.88182518298049,58,17,"male",84
"2749",4.42747791215858,60,15,"female",84
"2751",6.94697599213542,62,16,"female",84
"2756",9.49266412007413,61,18,"male",84
"2758",9.28352766373732,47,14,"male",84
"2759",8.48384321173468,41,14,"female",84
"2763",8.76724192103495,64,16,"male",84
"2776",8.96361084802212,62,16,"male",84
"2781",8.7727342002818,44,15,"male",84
"2782",8.32762949697308,47,14,"female",84
"2785",7.44775128004791,56,15,"male",84
"2789",8.69947470834611,52,16,"male",84
"2790",7.17011954344963,56,15,"female",84
"2791",9.79811596910872,62,18,"male",84
"2794",8.72125012154071,46,14,"female",84
"2797",9.41146731099966,60,24,"male",84
"2798",8.88182518298049,58,20,"female",84
"2799",8.29439955446079,40,14,"female",84
"2801",9.01187478470755,60,16,"male",84
"2802",8.40907333843216,61,15,"female",84
"2803",9.2983512492989,56,15,"male",84
"2804",7.71592615787222,56,16,"female",84
"2806",7.65525804640617,65,15,"female",84
"2807",8.67384130808603,42,14,"male",84
"2809",9.49129082907093,60,16,"male",84
"2815",7.48930031025736,62,15,"female",84
"2816",9.34514396526406,65,20,"male",84
"2818",9.76453804859816,45,14,"male",84
"2819",7.35510423951485,65,17,"female",84
"2821",8.50564680727394,59,21,"female",84
"2822",8.21053759318111,59,16,"female",84
"2823",8.1101268019411,52,17,"female",84
"2827",9.10493981645427,54,15,"male",84
"2828",6.25382881157547,58,15,"female",84
"2829",8.68744216697592,49,16,"male",84
"2833",8.80366454589315,39,26,"male",84
"2837",7.77988511507052,62,15,"female",84
"2847",10.3957246589417,59,18,"male",84
"2849",9.08208876671194,50,18,"male",84
"2850",9.0168090716799,54,16,"female",84
"2852",9.21414114768107,61,16,"male",84
"2853",6.75460409948796,63,15,"female",84
"2855",8.65172408437384,47,14,"female",84
"2856",9.47314451864766,53,17,"male",84
"2857",8.30974581541851,57,16,"female",84
"2866",9.328094935005,36,14,"male",84
"2871",8.46298199276783,45,14,"male",84
"2872",6.94697599213542,55,15,"female",84
"2875",7.72653018751701,57,16,"female",84
"2876",8.88182518298049,58,16,"male",84
"2877",3.91042168738139,58,15,"female",84
"2879",9.06015454308338,57,15,"male",84
"2882",9.43025629823312,36,14,"male",84
"2884",8.96187901267768,65,14,"male",84
"2886",8.33327035325531,42,14,"male",84
"2888",9.90347358759487,43,14,"male",84
"2889",9.2103003321121,50,15,"female",84
"2891",9.02641753381525,46,14,"male",84
"2892",8.23012961255369,45,14,"female",84
"2895",9.49926866464319,47,22,"male",84
"2896",7.26797195383479,46,23,"female",84
"2897",8.57866451350434,35,14,"male",84
"2898",7.84347211200579,39,14,"female",84
"2900",9.34245930514699,58,23,"male",84
"2901",7.47170450717983,60,25,"female",84
"2902",8.16040398313708,61,15,"male",84
"2904",9.21512490392073,49,16,"male",84
"2910",9.40095080449527,45,14,"male",84
"2912",8.66194436522097,64,19,"male",84
"2914",9.14420056947164,44,14,"male",84
"2915",8.44626419042218,44,16,"female",84
"2920",9.28729029108866,42,16,"male",84
"2921",8.5762165318657,44,14,"female",84
"2930",9.55509538505138,55,16,"male",84
"2931",7.16490596884545,57,15,"female",84
"2941",9.4376161550985,50,22,"male",84
"2942",9.37447417362358,56,22,"female",84
"2943",9.58335115653074,54,15,"male",84
"2949",9.0268548959034,47,21,"male",84
"2952",8.78927012581023,56,15,"male",84
"2953",8.5533090670099,58,17,"female",84
"2954",8.64029538855022,59,16,"male",84
"2955",7.76344638872736,64,16,"female",84
"2956",8.73873546136347,49,16,"male",84
"2957",4.60356886794134,49,15,"female",84
"2959",9.16948918188,53,17,"female",84
"2963",7.9585769038139,65,15,"male",84
"2966",8.79818294950049,36,14,"male",84
"2980",9.3201127620813,62,18,"male",84
"2986",9.36560926008083,59,25,"male",84
"2994",8.25368587645443,58,15,"male",84
"2995",5.47947158068219,62,14,"female",84
"2996",9.08332941609608,58,15,"male",84
"2997",8.26713055325878,59,15,"female",84
"3001",7.41133875034401,60,20,"female",84
"3002",10.2607982806494,53,25,"male",84
"3008",10.3734836744295,61,16,"male",84
"3009",6.03068526026126,63,15,"female",84
"3011",9.47266467170279,50,18,"male",84
"3017",8.12177741916107,42,14,"female",84
"3020",8.99466883550067,51,15,"male",84
"3021",6.85540879860993,53,15,"female",84
"3025",8.80327398250104,50,15,"female",84
"3027",6.25382881157547,55,15,"male",84
"3030",8.96500743986366,46,14,"male",84
"3031",8.89687817849332,50,15,"female",84
"3037",8.87122464440955,38,14,"male",84
"3038",7.68509650691832,39,14,"female",84
"3041",7.4425864701163,53,15,"female",84
"3044",8.86610207106238,35,14,"male",84
"3045",6.56351697806833,38,14,"female",84
"3046",8.14663952770243,62,15,"male",84
"3047",9.19457673711356,61,15,"male",84
"3050",8.89288614119073,54,15,"male",84
"3051",8.43028358481601,55,16,"female",84
"3063",8.92265296096848,56,15,"male",84
"3066",8.82987025547048,46,14,"male",84
"3072",8.74538001962854,64,15,"male",84
"3073",7.17011954344963,57,15,"female",84
"3075",8.62369863732871,57,15,"male",84
"3076",6.96087895286668,59,17,"female",84
"3079",8.57856670553693,37,14,"male",84
"3085",9.33178604960183,52,16,"male",84
"3086",7.38523092306657,53,16,"female",84
"3088",8.60558496287913,59,15,"male",84
"3089",8.1101268019411,61,15,"female",84
"3094",7.35244110024358,65,16,"female",84
"3095",9.76483682846665,45,21,"male",84
"3096",8.92452322613391,49,16,"female",84
"3099",9.53849237698168,64,18,"male",84
"3105",11.9953468881231,61,24,"male",84
"3109",8.62864153507211,54,15,"male",84
"3110",8.1533957748133,53,15,"female",84
"3115",8.98429258302951,65,15,"male",84
"3117",7.91851217335661,42,14,"female",84
"3121",9.63560549044491,62,21,"male",84
"3123",5.66143152562559,43,14,"female",84
"3127",9.28410738896889,61,15,"female",84
"3136",8.71597849025113,64,16,"male",84
"3137",8.26873183211774,46,14,"male",84
"3138",7.89204849623946,48,15,"female",84
"3140",9.50276814816316,53,21,"male",84
"3141",9.19177306534153,55,20,"female",84
"3150",7.50659178007084,60,14,"female",84
"3152",9.54677263849057,58,15,"female",84
"3153",9.27610561840586,65,18,"male",84
"3154",8.68744216697592,64,15,"female",84
"3155",5.55063127144984,53,16,"female",84
"3163",9.27293575277668,50,15,"male",84
"3164",8.12563098847706,55,15,"female",84
"3168",8.98819632099506,52,16,"female",84
"3172",8.82016180652897,44,16,"female",84
"3174",9.58195356349148,63,21,"male",84
"3183",9.40583808703712,41,16,"male",84
"3186",8.76342807395385,43,26,"male",84
"3187",9.42657692165323,43,23,"female",84
"3190",8.66813417769277,51,15,"male",84
"3191",8.13619039117913,52,16,"female",84
"3194",8.55641390456952,62,15,"male",84
"3196",9.24575389203055,47,14,"male",84
"3197",7.75790620835175,49,15,"female",84
"3202",7.35244110024358,48,14,"female",84
"3203",9.15903443359422,49,16,"female",84
"3219",8.41173490622218,63,17,"male",84
"3220",8.89188567039819,57,18,"female",84
"3221",8.42253958313103,41,14,"male",84
"3223",8.64442476469439,59,15,"male",84
"3224",8.67348554942695,52,15,"female",84
"3234",7.28344822875663,53,15,"female",84
"3236",8.64844595233259,59,17,"male",84
"3237",8.40593980431247,59,15,"female",84
"3239",8.73873546136347,48,17,"male",84
"3240",7.56728362904328,52,20,"female",84
"3242",8.32005843549581,40,14,"male",84
"3243",7.71244383427499,36,17,"female",84
"3253",9.32804875206813,60,15,"male",84
"3254",7.83198240296684,64,17,"female",84
"3257",8.92265296096848,60,15,"male",84
"3260",9.2103003321121,53,15,"male",84
"3266",9.00704354787805,41,20,"male",84
"3268",8.33327035325531,41,14,"male",84
"3269",8.38764014698115,40,14,"female",84
"3270",9.61580014152843,58,18,"male",84
"3271",9.30561051191642,45,14,"male",84
"3272",8.77955745588373,54,15,"female",84
"3273",7.66286270096994,51,15,"female",84
"3276",8.88514192482753,47,16,"male",84
"3277",7.0099507692545,51,15,"female",84
"3280",7.64012317269536,59,15,"female",84
"3284",8.91037516190151,48,15,"male",84
"3285",8.50248556254396,53,15,"female",84
"3287",7.49480837139181,53,15,"female",84
"3291",9.88253350675265,64,26,"male",84
"3293",8.67152669493201,40,21,"female",84
"3294",9.99740951779591,36,14,"male",84
"3296",9.09821483759275,44,14,"female",84
"3298",8.86976373749798,44,14,"male",84
"3299",8.46243285347699,50,15,"female",84
"3302",8.74272747639793,63,16,"male",84
"3303",8.73162689060281,50,15,"male",84
"3306",8.21053759318111,43,14,"male",84
"3307",7.17011954344963,44,14,"female",84
"3310",9.60629102492669,62,21,"male",84
"3312",8.55641390456952,52,15,"male",84
"3313",6.52614342119929,58,19,"female",84
"3322",9.11950931582549,45,20,"female",84
"3325",9.69677576223533,53,16,"male",84
"3326",7.9585769038139,56,17,"female",84
"3334",9.66876470699894,54,23,"male",84
"3339",8.75526476331468,45,14,"male",84
"3341",7.95146072442867,41,22,"female",84
"3344",9.2103003321121,64,14,"male",84
"3353",7.6889133368648,58,15,"female",84
